timestamp,fair,returns,fair_in_1_its,fair_1_its_ago,fair_in_2_its,fair_2_its_ago,fair_in_5_its,fair_5_its_ago,fair_in_10_its,fair_10_its_ago,fair_in_50_its,fair_50_its_ago,fair_in_100_its,fair_100_its_ago,fair_in_500_its,fair_500_its_ago,returns_in_1_its,returns_from_1_its_ago,returns_in_2_its,returns_from_2_its_ago,returns_in_5_its,returns_from_5_its_ago,returns_in_10_its,returns_from_10_its_ago,returns_in_50_its,returns_from_50_its_ago,returns_in_100_its,returns_from_100_its_ago,returns_in_500_its,returns_from_500_its_ago
35400,1845.5,0.000541858574911948,1846.5,1846.5,1845.5,1845.0,1840.5,1846.0,1843.5,1847.5,1853.5,1852.5,1847.5,1853.5,1809.5,,0.000541858574911948,-0.0005415651232060655,0.0,0.00027100271002710027,-0.00270929287455974,-0.00027085590465872155,-0.001083717149823896,-0.0010825439783491205,0.004334868599295584,-0.003778677462887989,0.001083717149823896,-0.004316158618829242,-0.019506908696830128,
35500,1846.5,-0.0005415651232060655,1845.5,1845.5,1843.5,1846.5,1841.5,1845.5,1844.5,1845.5,1852.5,1853.5,1846.5,1853.0,1807.0,,-0.0005415651232060655,0.000541858574911948,-0.0016246953696181965,0.0,-0.0027078256160303275,0.000541858574911948,-0.001083130246412131,0.000541858574911948,0.003249390739236393,-0.0037766387914755866,0.0,-0.003507825148407987,-0.021391822366639588,
35600,1845.5,-0.001083717149823896,1843.5,1846.5,1844.5,1845.5,1842.0,1845.5,1841.5,1847.5,1852.5,1851.5,1848.0,1854.0,1807.5,,-0.001083717149823896,-0.0005415651232060655,-0.000541858574911948,0.0,-0.001896505012191818,0.0,-0.002167434299647792,-0.0010825439783491205,0.003793010024383636,-0.0032406157169862274,0.00135464643727987,-0.004584681769147788,-0.020590625846654022,
35700,1843.5,0.0005424464334147003,1844.5,1845.5,1840.5,1846.5,1843.5,1845.0,1843.5,1848.5,1855.0,1852.5,1848.5,1850.5,1807.5,,0.0005424464334147003,-0.001083717149823896,-0.0016273393002441008,-0.0016246953696181965,0.0,-0.0008130081300813008,0.0,-0.002704895861509332,0.006238133984269053,-0.004858299595141701,0.0027122321670735015,-0.0037827614158335585,-0.01952807160292921,
35800,1844.5,-0.002168609379235565,1840.5,1843.5,1841.5,1845.5,1844.5,1846.5,1845.5,1847.5,1853.5,1850.5,1849.0,1850.5,1809.5,,-0.002168609379235565,0.0005424464334147003,-0.001626457034426674,-0.000541858574911948,0.0,-0.001083130246412131,0.0005421523448088912,-0.0016238159675236806,0.004879371103280022,-0.0032423669278573357,0.002439685551640011,-0.0032423669278573357,-0.018975332068311195,
35900,1840.5,0.0005433306166802499,1841.5,1844.5,1842.0,1843.5,1843.5,1845.5,1846.5,1846.0,1853.5,1851.0,1849.0,1850.5,1814.5,,0.0005433306166802499,-0.002168609379235565,0.0008149959250203749,-0.0016273393002441008,0.0016299918500407497,-0.00270929287455974,0.0032599837000814994,-0.002979414951245937,0.007063298016843249,-0.005672609400324149,0.004618310241782124,-0.0054039448797622265,-0.014126596033686498,
36000,1841.5,0.00027151778441487917,1842.0,1840.5,1843.5,1844.5,1844.5,1846.5,1845.5,1845.5,1852.5,1851.5,1849.5,1851.5,1816.0,,0.00027151778441487917,0.0005433306166802499,0.0010860711376595167,-0.001626457034426674,0.001629106706489275,-0.0027078256160303275,0.0021721422753190334,-0.002167434299647792,0.005973391257127342,-0.0054010261949770455,0.004344284550638067,-0.0054010261949770455,-0.013847407005158838,
36100,1842.0,0.0008143322475570033,1843.5,1841.5,1844.5,1840.5,1841.5,1845.5,1846.0,1845.5,1852.5,1851.5,1850.5,1850.5,1813.5,,0.0008143322475570033,0.00027151778441487917,0.0013572204125950054,0.0008149959250203749,-0.0002714440825190011,-0.001896505012191818,0.002171552660152009,-0.001896505012191818,0.005700325732899023,-0.005130974885228194,0.004614549402823019,-0.0045933531477978925,-0.015472312703583062,
36200,1843.5,0.0005424464334147003,1844.5,1842.0,1843.5,1841.5,1843.5,1843.5,1845.5,1845.0,1853.5,1851.0,1850.5,1849.5,1816.0,,0.0005424464334147003,0.0008143322475570033,0.0,0.0010860711376595167,0.0,0.0,0.0010848928668294006,-0.0008130081300813008,0.005424464334147003,-0.004051863857374392,0.003797125033902902,-0.0032441200324412004,-0.014917276918904258,
36300,1844.5,-0.0005421523448088912,1843.5,1843.5,1844.5,1842.0,1845.5,1844.5,1841.0,1846.5,1857.5,1852.5,1849.5,1849.0,1814.5,,-0.0005421523448088912,0.0005424464334147003,0.0,0.0013572204125950054,0.0005421523448088912,0.0,-0.0018975332068311196,-0.001083130246412131,0.007047980482515587,-0.004318488529014845,0.0027107617240444567,-0.0024337479718766902,-0.01626457034426674,
36400,1843.5,0.0005424464334147003,1844.5,1844.5,1841.5,1843.5,1846.5,1840.5,1843.5,1845.5,1856.5,1853.0,1850.0,1849.5,1813.5,,0.0005424464334147003,-0.0005421523448088912,-0.0010848928668294006,0.0,0.0016273393002441008,0.0016299918500407497,0.0,-0.001083717149823896,0.007051803634391104,-0.005126821370750135,0.003525901817195552,-0.0032441200324412004,-0.01627339300244101,
36500,1844.5,-0.001626457034426674,1841.5,1843.5,1843.5,1844.5,1845.5,1841.5,1845.0,1846.5,1855.5,1853.5,1847.5,1848.5,1812.5,,-0.001626457034426674,0.0005424464334147003,-0.0005421523448088912,0.0,0.0005421523448088912,0.001629106706489275,0.0002710761724044456,-0.001083130246412131,0.005963675792897805,-0.0048556784461828975,0.001626457034426674,-0.0021639166892074655,-0.01734887503388452,
36600,1841.5,0.0010860711376595167,1843.5,1844.5,1845.5,1843.5,1846.0,1842.0,1846.0,1845.5,1854.5,1852.5,1849.0,1848.5,1812.5,,0.0010860711376595167,-0.001626457034426674,0.0021721422753190334,-0.0010848928668294006,0.0024436600597339125,-0.0002714440825190011,0.0024436600597339125,-0.002167434299647792,0.0070594623947868584,-0.005937921727395412,0.0040727667662231876,-0.0037868542061130646,-0.015748031496062992,
36700,1843.5,0.0010848928668294006,1845.5,1841.5,1846.5,1844.5,1845.5,1843.5,1845.5,1843.5,1859.5,1854.0,1845.5,1846.5,1813.0,,0.0010848928668294006,0.0010860711376595167,0.0016273393002441008,-0.0005421523448088912,0.0010848928668294006,0.0,0.0010848928668294006,0.0,0.008679142934635205,-0.0056634304207119745,0.0010848928668294006,-0.0016246953696181965,-0.01654461621914836,
36800,1845.5,0.000541858574911948,1846.5,1843.5,1845.5,1841.5,1841.0,1844.5,1849.5,1844.5,1858.5,1851.0,1848.5,1845.5,1811.5,,0.000541858574911948,0.0010848928668294006,0.0,0.0021721422753190334,-0.002438363587103766,0.0005421523448088912,0.002167434299647792,0.0005421523448088912,0.007044161473855324,-0.002971366828741221,0.001625575724735844,0.0,-0.01842319154700623,
36900,1846.5,-0.0005415651232060655,1845.5,1845.5,1846.0,1843.5,1843.5,1843.5,1849.5,1840.5,1857.0,1849.5,1846.5,1847.5,1810.5,,-0.0005415651232060655,0.000541858574911948,-0.00027078256160303275,0.0016273393002441008,-0.0016246953696181965,0.0016273393002441008,0.0016246953696181965,0.0032599837000814994,0.005686433793663688,-0.0016220600162206002,0.0,-0.0005412719891745603,-0.01949634443541836,
37000,1845.5,0.000270929287455974,1846.0,1846.5,1845.5,1845.5,1845.0,1844.5,1850.0,1841.5,1858.5,1848.5,1844.5,1849.5,1810.5,,0.000270929287455974,-0.0005415651232060655,0.0,0.0,-0.000270929287455974,0.0005421523448088912,0.002438363587103766,0.0021721422753190334,0.007044161473855324,-0.0016229375169055991,-0.000541858574911948,-0.0021627466882941336,-0.01896505012191818,
37100,1846.0,-0.00027085590465872155,1845.5,1845.5,1841.0,1846.5,1846.0,1841.5,1849.0,1842.0,1858.5,1849.5,1844.5,1851.5,1811.5,,-0.00027085590465872155,0.000270929287455974,-0.0027085590465872156,-0.00027078256160303275,0.0,0.0024436600597339125,0.0016251354279523294,0.002171552660152009,0.006771397616468039,-0.001892403352257367,-0.0008125677139761647,-0.002970564407237375,-0.01868905742145179,
37200,1845.5,-0.002438363587103766,1841.0,1846.0,1843.5,1845.5,1845.5,1843.5,1849.5,1843.5,1859.5,1847.5,1848.5,1853.5,1809.5,,-0.002438363587103766,-0.00027085590465872155,-0.001083717149823896,0.0,0.0,0.0010848928668294006,0.002167434299647792,0.0010848928668294006,0.007586020048767272,-0.0010825439783491205,0.001625575724735844,-0.004316158618829242,-0.019506908696830128,
37300,1841.0,0.0013579576317218902,1843.5,1845.5,1845.0,1846.0,1849.5,1845.5,1850.5,1844.5,1861.5,1848.0,1847.5,1851.5,1808.5,,0.0013579576317218902,-0.002438363587103766,0.0021727322107550242,-0.0027085590465872156,0.004617055947854427,-0.002438363587103766,0.005160239000543183,-0.0018975332068311196,0.011135252580119501,-0.003787878787878788,0.0035306898424769147,-0.005671077504725898,-0.017653449212384573,
37400,1843.5,0.0008136696501220504,1845.0,1841.0,1846.0,1845.5,1849.5,1846.5,1849.5,1843.5,1860.5,1847.5,1848.0,1850.0,1809.5,,0.0008136696501220504,0.0013579576317218902,0.0013561160835367507,-0.001083717149823896,0.0032546786004882017,-0.0016246953696181965,0.0032546786004882017,0.0,0.009221589368049905,-0.002165087956698241,0.0024410089503661514,-0.0035135135135135136,-0.01844317873609981,
37500,1845.0,0.0005420054200542005,1846.0,1843.5,1845.5,1841.0,1850.0,1845.5,1851.5,1844.5,1860.5,1847.0,1847.0,1849.5,1809.5,,0.0005420054200542005,0.0008136696501220504,0.00027100271002710027,0.0021727322107550242,0.0027100271002710027,-0.000270929287455974,0.0035230352303523035,0.0002710761724044456,0.008401084010840108,-0.0010828370330265296,0.001084010840108401,-0.0024330900243309003,-0.01924119241192412,
37600,1846.0,-0.00027085590465872155,1845.5,1845.0,1849.5,1843.5,1849.0,1846.0,1851.5,1841.5,1860.5,1844.5,1847.5,1851.5,1809.5,,-0.00027085590465872155,0.0005420054200542005,0.001895991332611051,0.0013561160835367507,0.0016251354279523294,0.0,0.002979414951245937,0.0024436600597339125,0.007854821235102925,0.000813228517213337,0.0008125677139761647,-0.002970564407237375,-0.019772481040086675,
37700,1845.5,0.002167434299647792,1849.5,1846.0,1849.5,1845.0,1849.5,1845.5,1851.5,1843.5,1861.5,1840.5,1846.0,1850.5,1810.5,,0.002167434299647792,-0.00027085590465872155,0.002167434299647792,0.00027100271002710027,0.002167434299647792,0.0,0.003251151449471688,0.0010848928668294006,0.008669737198591168,0.0027166530834012497,0.000270929287455974,-0.0027019724398811133,-0.01896505012191818,
37800,1849.5,0.0,1849.5,1845.5,1850.0,1846.0,1850.5,1841.0,1851.0,1845.5,1858.5,1839.5,1846.0,1849.5,1807.5,,0.0,0.002167434299647792,0.0002703433360367667,0.001895991332611051,0.0005406866720735334,0.004617055947854427,0.0008110300081103001,0.002167434299647792,0.004866180048661801,0.005436259853220984,-0.001892403352257367,0.0,-0.0227088402270884,
37900,1849.5,0.0002703433360367667,1850.0,1849.5,1849.0,1845.5,1849.5,1843.5,1852.5,1846.5,1861.5,1835.5,1846.5,1849.0,1809.5,,0.0002703433360367667,0.0,-0.0002703433360367667,0.002167434299647792,0.0,0.0032546786004882017,0.0016220600162206002,0.0016246953696181965,0.006488240064882401,0.007627349496050122,-0.0016220600162206002,0.00027041644131963225,-0.021627466882941336,
38000,1850.0,-0.0005405405405405405,1849.0,1849.5,1849.5,1849.5,1851.5,1845.0,1852.5,1845.5,1865.5,1838.0,1846.5,1850.5,1807.5,,-0.0005405405405405405,0.0002703433360367667,-0.0002702702702702703,0.0002703433360367667,0.0008108108108108108,0.0027100271002710027,0.0013513513513513514,0.002438363587103766,0.008378378378378378,0.006528835690968444,-0.0018918918918918919,-0.0002701972439881113,-0.022972972972972974,
38100,1849.0,0.00027041644131963225,1849.5,1850.0,1850.5,1849.5,1851.5,1846.0,1851.5,1846.0,1866.5,1837.5,1844.5,1849.5,1810.5,,0.00027041644131963225,-0.0005405405405405405,0.0008112493239588967,-0.0002703433360367667,0.0013520822065981612,0.0016251354279523294,0.0013520822065981612,0.0016251354279523294,0.009464575446187128,0.006258503401360544,-0.0024337479718766902,-0.0002703433360367667,-0.02082206598161168,
38200,1849.5,0.0005406866720735334,1850.5,1849.0,1849.5,1850.0,1851.5,1845.5,1849.5,1845.5,1864.5,1836.0,1843.5,1850.5,1806.5,,0.0005406866720735334,0.00027041644131963225,0.0,-0.0002702702702702703,0.0010813733441470668,0.002167434299647792,0.0,0.002167434299647792,0.008110300081103,0.007352941176470588,-0.0032441200324412004,-0.0005403944879762226,-0.023249526899161935,
38300,1850.5,-0.0005403944879762226,1849.5,1849.5,1851.5,1849.0,1851.0,1849.5,1851.0,1841.0,1864.5,1834.5,1840.5,1850.5,1807.5,,-0.0005403944879762226,0.0005406866720735334,0.0005403944879762226,0.0008112493239588967,0.0002701972439881113,0.0005406866720735334,0.0002701972439881113,0.005160239000543183,0.007565522831667117,0.00872172254020169,-0.0054039448797622265,0.0,-0.023236962982977574,
38400,1849.5,0.0010813733441470668,1851.5,1850.5,1851.5,1849.5,1852.5,1849.5,1849.5,1843.5,1861.5,1834.0,1839.0,1851.0,1807.5,,0.0010813733441470668,-0.0005403944879762226,0.0010813733441470668,0.0,0.0016220600162206002,0.0,0.0,0.0032546786004882017,0.006488240064882401,0.008451472191930208,-0.0056772100567721,-0.0008103727714748784,-0.0227088402270884,
38500,1851.5,0.0,1851.5,1849.5,1851.5,1850.5,1852.5,1850.0,1848.0,1845.0,1862.5,1841.5,1839.5,1848.5,1807.5,,0.0,0.0010813733441470668,0.0,0.0005403944879762226,0.0005401026194977045,0.0008108108108108108,-0.001890359168241966,0.0035230352303523035,0.00594112881447475,0.005430355688297583,-0.006481231433972455,0.0016229375169055991,-0.023764515257899,
38600,1851.5,0.0,1851.5,1851.5,1851.0,1849.5,1851.5,1849.0,1850.5,1846.0,1854.0,1844.5,1840.5,1848.5,1806.5,,0.0,0.0,-0.00027005130974885227,0.0010813733441470668,0.0,0.0013520822065981612,-0.0005401026194977045,0.002979414951245937,0.0013502565487442614,0.003795066413662239,-0.00594112881447475,0.0016229375169055991,-0.024304617877396704,
38700,1851.5,-0.00027005130974885227,1851.0,1851.5,1852.5,1851.5,1849.5,1849.5,1849.5,1845.5,1854.5,1843.0,1840.5,1849.5,1808.5,,-0.00027005130974885227,0.0,0.0005401026194977045,0.0,-0.001080205238995409,0.0010813733441470668,-0.001080205238995409,0.003251151449471688,0.0016203078584931137,0.004612045577862181,-0.00594112881447475,0.0010813733441470668,-0.023224412638401297,
38800,1851.0,0.0008103727714748784,1852.5,1851.5,1852.5,1851.5,1851.0,1850.5,1850.5,1849.5,1854.5,1846.5,1840.5,1849.5,1808.0,,0.0008103727714748784,-0.00027005130974885227,0.0008103727714748784,-0.00027005130974885227,0.0,0.0002701972439881113,-0.0002701242571582928,0.0008110300081103001,0.0018908698001080498,0.002437043054427295,-0.005672609400324149,0.0008110300081103001,-0.023230686115613183,
38900,1852.5,0.0,1852.5,1851.0,1851.5,1851.5,1849.5,1849.5,1850.0,1849.5,1853.5,1846.5,1839.5,1851.5,1808.5,,0.0,0.0008103727714748784,-0.0005398110661268556,0.0005401026194977045,-0.0016194331983805667,0.0016220600162206002,-0.001349527665317139,0.0016220600162206002,0.0005398110661268556,0.003249390739236393,-0.007017543859649123,0.0005401026194977045,-0.023751686909581647,
39000,1852.5,-0.0005398110661268556,1851.5,1852.5,1849.5,1851.0,1848.0,1851.5,1850.5,1850.0,1853.5,1848.5,1839.5,1852.5,1808.5,,-0.0005398110661268556,0.0,-0.0016194331983805667,0.0008103727714748784,-0.0024291497975708503,0.0005401026194977045,-0.0010796221322537112,0.0013513513513513514,0.0005398110661268556,0.0021639166892074655,-0.007017543859649123,0.0,-0.023751686909581647,
39100,1851.5,-0.001080205238995409,1849.5,1852.5,1851.0,1852.5,1850.5,1851.5,1852.0,1849.0,1850.0,1846.5,1835.5,1851.5,1808.5,,-0.001080205238995409,-0.0005398110661268556,-0.00027005130974885227,-0.0005398110661268556,-0.0005401026194977045,0.0,0.00027005130974885227,0.0013520822065981612,-0.0008101539292465569,0.0027078256160303275,-0.008641641911963273,0.0,-0.023224412638401297,
39200,1849.5,0.0008110300081103001,1851.0,1851.5,1849.5,1852.5,1849.5,1851.5,1852.5,1849.5,1848.5,1848.5,1834.5,1851.5,1808.0,,0.0008110300081103001,-0.001080205238995409,0.0,-0.0016194331983805667,0.0,-0.001080205238995409,0.0016220600162206002,0.0,-0.0005406866720735334,0.0005409791723018664,-0.008110300081103,-0.001080205238995409,-0.022438496891051634,
39300,1851.0,-0.0008103727714748784,1849.5,1849.5,1848.0,1851.5,1850.5,1851.0,1852.5,1850.5,1851.5,1847.5,1835.5,1851.5,1807.5,,-0.0008103727714748784,0.0008110300081103001,-0.0016207455429497568,-0.00027005130974885227,-0.0002701242571582928,0.0,0.0008103727714748784,0.0002701972439881113,0.0002701242571582928,0.0018944519621109607,-0.008373851971907077,-0.00027005130974885227,-0.023500810372771474,
39400,1849.5,-0.0008110300081103001,1848.0,1851.0,1850.5,1849.5,1850.0,1852.5,1853.5,1849.5,1851.5,1847.5,1834.5,1852.5,1807.5,,-0.0008110300081103001,-0.0008103727714748784,0.0005406866720735334,0.0,0.0002703433360367667,-0.0016194331983805667,0.0021627466882941336,0.0,0.0010813733441470668,0.0010825439783491205,-0.008110300081103,-0.0016194331983805667,-0.0227088402270884,
39500,1848.0,0.0013528138528138528,1850.5,1849.5,1849.5,1851.0,1850.5,1852.5,1852.5,1851.5,1850.5,1845.5,1834.5,1851.5,1807.5,,0.0013528138528138528,-0.0008110300081103001,0.0008116883116883117,-0.0016207455429497568,0.0013528138528138528,-0.0024291497975708503,0.002435064935064935,-0.001890359168241966,0.0013528138528138528,0.00135464643727987,-0.007305194805194805,-0.001890359168241966,-0.021915584415584416,
39600,1850.5,-0.0005403944879762226,1849.5,1848.0,1850.5,1849.5,1852.0,1851.5,1852.5,1851.5,1851.5,1847.5,1831.5,1853.5,1805.5,,-0.0005403944879762226,0.0013528138528138528,0.0,0.0005406866720735334,0.0008105917319643339,-0.0005401026194977045,0.0010807889759524452,-0.0005401026194977045,0.0005403944879762226,0.0016238159675236806,-0.01026749527154823,-0.0016185594820609657,-0.024317751958930017,
39700,1849.5,0.0005406866720735334,1850.5,1850.5,1850.0,1848.0,1852.5,1849.5,1855.0,1851.5,1850.0,1848.5,1832.5,1851.5,1807.5,,0.0005406866720735334,-0.0005403944879762226,0.0002703433360367667,0.0008116883116883117,0.0016220600162206002,0.0,0.0029737766964044337,-0.001080205238995409,0.0002703433360367667,0.0005409791723018664,-0.009191673425250067,-0.001080205238995409,-0.0227088402270884,
39800,1850.5,-0.0002701972439881113,1850.0,1849.5,1850.5,1850.5,1852.5,1851.0,1853.5,1851.0,1850.0,1847.5,1833.5,1855.5,1806.5,,-0.0002701972439881113,0.0005406866720735334,0.0,0.0,0.0010807889759524452,-0.0002701242571582928,0.0016211834639286678,-0.0002701242571582928,-0.0002701972439881113,0.0016238159675236806,-0.009186706295595785,-0.0026946914578280788,-0.023777357470953796,
39900,1850.0,0.0002702702702702703,1850.5,1850.5,1852.0,1849.5,1853.5,1849.5,1853.5,1852.5,1850.5,1846.0,1834.0,1855.5,1807.5,,0.0002702702702702703,-0.0002701972439881113,0.001081081081081081,0.0002703433360367667,0.0018918918918918919,0.0002703433360367667,0.0018918918918918919,-0.001349527665317139,0.0002702702702702703,0.0021668472372697724,-0.008648648648648649,-0.0029641606036108865,-0.022972972972972974,
40000,1850.5,0.0008105917319643339,1852.0,1850.0,1852.5,1850.5,1852.5,1848.0,1852.5,1852.5,1848.5,1845.5,1832.0,1855.5,1806.5,,0.0008105917319643339,0.0002702702702702703,0.0010807889759524452,0.0,0.0010807889759524452,0.0013528138528138528,0.0010807889759524452,-0.0010796221322537112,-0.0010807889759524452,0.00270929287455974,-0.009997298027560119,-0.0026946914578280788,-0.023777357470953796,
40100,1852.0,0.0002699784017278618,1852.5,1850.5,1852.5,1850.0,1852.5,1850.5,1852.5,1851.5,1849.5,1845.5,1833.5,1854.5,1805.5,,0.0002699784017278618,0.0008105917319643339,0.0002699784017278618,0.001081081081081081,0.0002699784017278618,0.0008105917319643339,0.0002699784017278618,0.00027005130974885227,-0.0013498920086393088,0.003522080736927662,-0.009989200863930885,-0.0013480722566729577,-0.025107991360691143,
40200,1852.5,0.0,1852.5,1852.0,1853.5,1850.5,1855.0,1849.5,1853.5,1849.5,1849.5,1845.0,1833.5,1852.5,1804.5,,0.0,0.0002699784017278618,0.0005398110661268556,0.0010807889759524452,0.001349527665317139,0.0016220600162206002,0.0005398110661268556,0.0016220600162206002,-0.0016194331983805667,0.0040650406504065045,-0.010256410256410256,0.0,-0.025910931174089068,
40300,1852.5,0.0005398110661268556,1853.5,1852.5,1852.5,1852.0,1853.5,1850.5,1857.5,1851.0,1849.5,1846.5,1832.5,1852.0,1806.5,,0.0005398110661268556,0.0,0.0,0.0002699784017278618,0.0005398110661268556,0.0010807889759524452,0.002699055330634278,0.0008103727714748784,-0.0016194331983805667,0.003249390739236393,-0.010796221322537112,0.0002699784017278618,-0.024831309041835357,
